Trigger_Date,2023/06/19
Trigger_Time,T 13:00:04.255 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.570
Time (ms),Voltage (V),Current (A)
14.56,194.498,17.355
14.59,192.357,17.172
14.62,190.392,17.252
14.66,188.286,16.977
14.69,185.829,16.737
14.72,183.548,16.782
14.75,181.126,16.473
14.79,178.775,16.21
14.82,176.599,16.29
14.85,174.529,16.049
14.88,172.212,15.854
14.92,169.72,15.706
14.95,167.264,15.396
14.98,164.667,15.144
15.01,161.964,14.835
15.05,159.157,14.514
15.08,156.49,14.354
15.11,153.998,14.148
15.14,151.26,13.792
15.18,148.523,13.586
15.21,145.891,13.403
15.24,143.118,13.048
15.28,140.03,12.739
15.31,137.117,12.544
15.34,134.45,12.349
15.37,131.677,11.971
15.41,128.764,11.696
15.44,125.711,11.398
15.47,122.588,10.986
15.5,119.324,10.677
15.54,116.235,10.333
15.57,113.147,9.955
15.6,109.848,9.703
15.63,106.374,9.371
15.67,103.04,8.993
15.7,99.741,8.637
15.73,96.477,8.214
15.76,93.037,7.778
15.8,89.423,7.343
15.83,85.808,6.919
15.86,82.158,6.564
15.89,78.789,6.22
15.93,75.42,5.877
15.96,71.875,5.579
15.99,68.401,5.212
16.02,65.137,4.949
16.06,61.557,4.674
16.09,57.942,4.456
16.12,54.538,4.33
16.15,51.169,4.009
16.19,47.835,3.757
