Trigger_Date,2023/07/31
Trigger_Time,T 22:48:36.496 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.538
Time (ms),Voltage (V),Current (A)
-6.61,209.694,12.887
-6.57,212.747,13.071
-6.54,214.046,12.899
-6.51,216.011,13.552
-6.48,222.153,13.987
-6.44,226.259,13.77
-6.41,228.329,14.033
-6.38,230.997,14.274
-6.34,233.383,14.331
-6.31,235.103,14.457
-6.28,237.103,14.652
-6.25,239.279,14.801
-6.21,241.841,14.961
-6.18,244.403,15.156
-6.15,247.211,15.396
-6.12,250.299,15.614
-6.08,253.036,15.774
-6.05,255.493,15.992
-6.02,258.09,16.187
-5.99,260.406,16.278
-5.95,262.617,16.416
-5.92,264.723,16.542
-5.89,266.829,16.691
-5.86,268.864,16.828
-5.82,270.795,16.977
-5.79,272.76,17.103
-5.76,274.69,17.252
-5.73,276.62,17.458
-5.69,278.831,17.561
-5.66,280.902,17.664
-5.63,282.938,17.813
-5.6,284.903,17.928
-5.56,286.728,18.077
-5.53,288.553,18.191
-5.5,290.273,18.295
-5.47,291.887,18.409
-5.43,293.642,18.501
-5.4,295.186,18.581
-5.37,296.765,18.65
-5.34,298.134,18.787
-5.3,299.573,18.902
-5.27,300.801,19.062
-5.24,302.31,19.096
-5.21,302.451,19.085
-5.17,304.767,19.474
-5.14,306.1,19.096
-5.11,306.908,19.429
-5.08,308.627,19.303
-5.04,309.224,19.509
-5.01,310.698,19.555
-4.98,311.33,19.658
-4.95,312.453,19.83
-4.91,313.26,19.852
-4.88,314.032,19.956
-4.85,314.874,19.956
-4.82,315.506,19.978
-4.78,316.032,20.036
-4.75,316.805,20.059
-4.72,317.401,20.082
-4.69,317.998,20.127
-4.65,318.629,20.173
-4.62,319.261,20.15
-4.59,319.753,20.15
-4.56,320.209,20.219
-4.52,320.735,20.253
-4.49,321.156,20.322
-4.46,321.718,20.345
-4.43,322.209,20.379
-4.39,322.63,20.46
-4.36,323.087,20.46
-4.33,323.543,20.46
-4.3,324.069,20.437
-4.26,324.35,20.425
-4.23,324.666,20.46
-4.2,325.052,20.448
-4.16,325.368,20.471
-4.13,325.684,20.483
-4.1,326.035,20.483
-4.07,326.315,20.402
-4.03,326.631,20.402
-4.0,327.052,20.253
-3.97,326.947,20.322
-3.94,327.403,20.379
-3.9,327.193,20.322
-3.87,327.614,20.471
-3.84,327.859,20.322
-3.81,328.0,20.276
-3.77,328.21,20.15
-3.74,328.281,20.127
-3.71,328.456,20.082
-3.68,328.491,20.059
-3.64,328.632,20.07
-3.61,328.702,19.99
-3.58,328.737,19.956
-3.55,328.947,19.852
-3.51,329.018,19.623
-3.48,328.912,19.589
-3.45,328.912,19.543
-3.42,328.912,19.532
-3.38,328.912,19.474
-3.35,328.877,19.44
-3.32,328.912,19.383
-3.29,328.737,19.348
-3.25,328.842,19.211
-3.22,328.632,19.073
-3.19,328.491,19.051
-3.16,328.246,18.947
-3.12,327.965,18.959
-3.09,327.719,18.844
-3.06,327.368,18.695
-3.03,326.807,18.535
-2.99,326.035,18.386
-2.96,325.122,18.168
-2.93,323.648,17.974
-2.9,322.069,17.859
-2.86,320.314,17.664
-2.83,318.279,17.493
-2.8,316.208,17.367
-2.77,314.313,17.195
-2.73,312.172,16.989
-2.7,309.785,16.84
-2.67,307.504,16.656
-2.64,304.942,16.462
-2.6,302.17,16.359
-2.57,299.432,16.198
-2.54,296.484,15.992
-2.51,293.361,15.889
-2.47,290.308,15.706
-2.44,287.184,15.476
-2.41,283.955,15.27
-2.38,280.621,15.144
-2.34,277.287,15.041
-2.31,274.234,14.881
-2.28,271.04,14.766
-2.25,268.092,14.675
-2.21,265.179,14.537
-2.18,262.231,14.342
-2.15,259.283,14.148
-2.11,256.195,13.918
-2.08,253.036,13.724
-2.05,249.843,13.54
-2.02,246.579,13.38
-1.98,243.315,13.208
-1.95,240.016,13.071
-1.92,236.787,12.899
-1.89,233.629,12.681
-1.85,230.295,12.475
-1.82,227.031,12.303
-1.79,223.872,12.074
-1.76,220.573,11.845
-1.72,217.169,11.662
-1.69,213.765,11.467
-1.66,210.291,11.261
-1.63,206.816,11.032
-1.59,203.166,10.814
-1.56,199.551,10.585
-1.53,195.866,10.344
-1.5,192.111,10.115
-1.46,188.286,9.875
-1.43,184.425,9.657
-1.4,180.495,9.428
-1.37,176.494,9.187
