Trigger_Date,2023/06/15
Trigger_Time,T 17:42:36.202 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.567
Time (ms),Voltage (V),Current (A)
-7.88,45.518,3.586
-7.85,49.098,3.746
-7.82,52.538,3.849
-7.78,55.801,3.987
-7.75,59.065,4.158
-7.72,62.434,4.376
-7.69,65.733,4.594
-7.65,68.997,4.777
-7.62,72.261,4.995
-7.59,75.7,5.281
-7.56,79.175,5.476
-7.52,82.544,5.648
-7.49,86.089,5.934
-7.46,89.809,6.175
-7.43,93.318,6.381
-7.39,96.758,6.564
-7.36,100.127,6.793
-7.33,103.391,7.022
-7.29,106.654,7.137
-7.26,109.637,7.274
-7.23,112.936,7.629
-7.2,116.586,7.87
-7.16,120.166,8.03
-7.13,123.254,8.191
-7.1,125.957,8.317
-7.07,128.308,8.408
-7.03,130.659,8.592
-7.0,133.607,8.912
-6.97,137.012,9.142
-6.94,140.521,9.439
-6.9,143.68,9.577
-6.87,146.347,9.668
-6.84,148.698,9.863
-6.81,151.471,10.081
-6.77,154.594,10.31
-6.74,157.788,10.505
-6.71,160.701,10.688
-6.68,163.684,10.906
-6.64,166.737,11.123
-6.61,169.65,11.215
-6.58,171.756,11.204
-6.55,173.265,11.204
-6.51,174.985,11.421
-6.48,177.898,11.822
-6.45,182.214,12.223
-6.42,186.952,12.578
-6.38,191.199,12.842
-6.35,194.884,13.025
-6.32,197.762,13.094
-6.29,200.323,13.059
-6.25,202.64,13.094
-6.22,205.202,13.208
-6.19,207.799,13.254
-6.16,209.834,13.277
-6.12,211.378,13.323
-6.09,212.993,13.414
-6.06,214.432,13.403
-6.02,215.45,13.38
-5.99,216.502,13.506
-5.96,218.082,13.781
-5.93,220.258,14.056
-5.89,222.398,14.193
-5.86,224.294,14.331
-5.83,226.259,14.514
-5.8,227.908,14.594
-5.76,229.172,14.549
-5.73,230.435,14.675
-5.7,232.26,14.904
-5.67,234.541,15.098
-5.63,236.647,15.213
-5.6,238.507,15.385
-5.57,240.753,15.557
-5.54,242.754,15.58
-5.5,244.263,15.557
-5.47,245.596,15.625
-5.44,247.246,15.717
-5.41,249.176,15.843
-5.37,251.212,15.935
-5.34,253.107,16.038
-5.31,255.037,16.187
-5.28,256.757,16.21
-5.24,258.055,16.175
-5.21,259.283,16.267
-5.18,261.003,16.416
-5.15,262.863,16.404
-5.11,264.372,16.45
-5.08,265.846,16.565
-5.05,267.601,16.702
-5.02,269.391,16.679
-4.98,270.409,16.622
-4.95,271.391,16.679
-4.92,272.76,16.759
-4.88,274.304,16.737
-4.85,275.813,16.805
-4.82,277.603,16.966
-4.79,279.323,16.989
-4.75,280.621,16.943
-4.72,281.393,16.954
-4.69,282.376,16.966
-4.66,283.359,16.897
-4.62,284.271,16.943
-4.59,285.535,17.023
-4.56,286.798,17.069
-4.53,287.851,17.08
-4.49,288.623,17.0
-4.46,289.114,16.931
-4.43,289.255,16.817
-4.4,289.22,16.714
-4.36,289.36,16.782
-4.33,290.308,16.989
-4.3,291.36,17.0
-4.27,291.782,16.908
-4.23,291.676,16.954
-4.2,292.448,17.023
-4.17,292.905,17.046
-4.14,292.624,16.656
-4.1,292.203,16.759
-4.07,293.396,17.172
-4.04,294.87,17.115
-4.01,294.73,16.725
-3.97,294.098,16.817
-3.94,293.466,16.679
-3.91,292.87,16.439
-3.88,291.396,16.233
-3.84,290.343,16.301
-3.81,290.343,16.542
-3.78,290.764,16.53
-3.75,290.273,16.416
-3.71,288.763,16.324
-3.68,287.184,16.233
-3.65,285.991,16.129
-3.61,284.903,16.015
-3.58,284.061,16.118
-3.55,283.745,16.278
-3.52,283.113,16.244
-3.48,281.92,16.095
-3.45,280.025,15.912
-3.42,277.849,15.751
-3.39,275.708,15.602
-3.35,273.708,15.499
-3.32,272.374,15.625
-3.29,271.742,15.74
-3.26,270.83,15.74
-3.22,269.566,15.717
-3.19,268.057,15.717
