Trigger_Date,2023/06/26
Trigger_Time,T 08:17:56.275 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.545
Time (ms),Voltage (V),Current (A)
6.8,-68.822,1.398
6.83,-66.084,1.375
6.87,-63.347,1.489
6.9,-60.364,1.604
6.93,-57.24,1.592
6.96,-54.047,1.707
7.0,-50.502,1.959
7.03,-46.712,2.051
7.06,-42.816,1.97
7.09,-39.061,1.959
7.13,-35.165,2.016
7.16,-31.235,2.073
7.19,-27.234,2.131
7.22,-23.022,2.188
7.26,-18.811,2.211
7.29,-14.6,2.177
7.32,-10.493,2.085
7.36,-6.563,1.993
7.39,-2.808,1.879
7.42,0.562,1.673
7.45,3.58,1.443
7.49,6.317,1.386
7.52,8.984,1.386
7.55,11.827,1.501
7.58,14.915,1.707
7.62,18.425,1.913
7.65,22.25,2.085
7.68,26.462,2.234
7.71,30.743,2.257
7.75,34.885,2.131
7.78,38.991,2.062
7.81,42.921,2.005
7.84,46.466,1.741
7.88,49.8,1.65
7.91,53.029,1.73
7.94,56.293,1.65
7.97,59.451,1.592
8.01,62.785,1.81
8.04,66.47,2.028
8.07,70.296,2.005
8.1,74.051,1.879
8.14,77.631,1.856
8.17,81.105,1.776
8.2,84.404,1.661
8.23,87.668,1.673
8.27,91.037,1.81
8.3,94.582,1.879
8.33,98.196,1.867
8.36,101.706,1.787
8.4,105.11,1.718
8.43,108.339,1.673
8.46,111.497,1.638
8.49,114.761,1.707
8.53,118.271,1.902
8.56,122.061,2.016
8.59,125.851,1.97
8.62,129.326,1.741
8.66,132.52,1.524
8.69,135.503,1.546
8.72,138.416,1.466
8.75,141.504,1.673
8.79,144.662,1.684
8.82,147.926,1.673
8.85,151.085,1.684
8.88,154.173,1.501
8.92,156.981,1.398
8.95,159.824,1.524
8.98,163.087,1.821
9.01,166.667,1.947
9.05,170.387,1.947
9.08,174.107,1.879
9.11,177.512,1.695
9.15,180.424,1.398
9.18,182.846,1.111
9.21,184.846,1.008
9.24,187.022,1.134
9.28,189.444,1.363
9.31,192.252,1.558
9.34,195.41,1.741
9.37,198.779,1.764
9.41,202.008,1.592
9.44,204.64,1.237
9.47,206.711,0.928
9.5,208.325,0.722
9.54,209.764,0.733
9.57,211.273,0.859
9.6,213.028,0.974
9.63,214.958,1.065
9.67,217.064,1.1
9.7,219.029,0.985
9.73,220.854,0.916
9.76,222.749,1.02
9.8,224.925,1.214
9.83,227.417,1.329
9.86,229.839,1.306
9.89,232.33,1.214
9.93,234.436,1.042
9.96,236.156,0.802
9.99,237.63,0.664
10.02,238.963,0.722
10.06,240.508,0.859
10.09,242.262,0.985
10.12,244.228,1.031
10.15,246.404,1.226
10.19,248.755,1.249
10.22,250.896,0.962
10.25,252.615,0.802
10.28,254.23,0.916
10.32,256.055,1.008
10.35,258.02,0.985
10.38,259.915,1.02
10.41,261.74,0.882
10.45,263.319,0.756
10.48,264.653,0.653
10.51,265.881,0.607
10.54,267.075,0.596
10.58,268.338,0.733
10.61,269.917,0.951
10.64,271.953,1.1
10.67,274.023,1.1
10.71,275.638,0.779
10.74,276.796,0.378
10.77,277.638,0.389
10.8,278.516,0.607
10.84,279.849,0.745
10.87,281.393,0.836
10.9,283.078,0.962
10.94,285.043,1.031
10.97,286.763,0.859
11.0,288.062,0.515
11.03,289.009,0.401
11.07,289.781,0.447
11.1,290.729,0.561
11.13,291.922,0.664
11.16,293.256,0.745
11.2,294.659,0.687
11.23,295.712,0.481
11.26,296.414,0.252
11.29,296.765,0.103
11.33,296.906,0.046
11.36,297.046,0.115
11.39,297.537,0.344
11.42,298.309,0.504
11.46,299.187,0.447
11.49,299.924,0.298
11.52,300.415,0.195
11.55,300.906,0.355
11.59,301.292,0.355
11.62,301.328,-0.183
11.65,301.257,-0.046
11.68,302.065,0.768
11.72,301.924,0.596
11.75,301.573,0.0
11.78,301.117,-0.653
11.81,299.959,-0.63
11.85,298.59,-0.699
11.88,297.081,-0.882
11.91,296.028,-0.389
11.94,295.853,0.195
11.98,296.063,0.16
12.01,295.888,-0.229
12.04,295.151,-0.515
12.07,293.887,-0.745
12.11,292.238,-0.974
12.14,290.483,-0.916
12.17,289.114,-0.515
12.2,288.307,-0.263
12.24,287.711,-0.286
12.27,287.044,-0.389
12.3,286.061,-0.607
12.33,284.552,-0.905
12.37,282.727,-1.054
12.4,280.797,-0.905
12.43,279.323,-0.63
12.46,278.27,-0.458
12.5,277.428,-0.389
12.53,276.585,-0.447
12.56,275.427,-0.687
12.59,273.743,-0.985
12.63,271.742,-1.134
12.66,269.601,-1.111
12.69,267.531,-1.042
12.73,265.671,-0.928
12.76,264.021,-0.745
12.79,262.477,-0.756
12.82,260.757,-0.985
12.86,258.757,-1.1
12.89,256.757,-1.031
12.92,254.826,-0.916
12.95,252.931,-1.031
12.99,251.071,-0.928
13.02,249.387,-0.733
13.05,247.737,-0.905
13.08,245.491,-1.375
13.12,242.999,-1.363
13.15,240.858,-0.848
13.18,239.279,-0.699
13.21,237.91,-0.756
13.25,236.647,-0.584
13.28,235.629,-0.401
13.31,234.576,-0.63
13.34,232.997,-0.985
13.38,230.821,-1.226
13.41,228.259,-1.409
13.44,225.381,-1.581
13.47,222.363,-1.512
13.51,219.591,-1.306
13.54,217.274,-1.123
13.57,215.099,-1.088
13.6,212.958,-1.123
13.64,210.782,-1.123
13.67,208.676,-1.088
13.7,206.676,-0.997
13.73,204.886,-0.848
13.77,203.307,-0.756
13.8,201.727,-0.79
13.83,199.902,-1.054
13.86,197.516,-1.398
13.9,194.498,-1.673
13.93,191.164,-1.81
13.96,187.654,-1.81
13.99,184.425,-1.524
14.03,181.863,-1.214
14.06,179.512,-1.157
14.09,176.985,-1.363
14.12,174.213,-1.524
14.16,171.194,-1.604
14.19,168.001,-1.707
14.22,164.702,-1.673
14.25,161.508,-1.604
14.29,158.174,-1.821
14.32,155.016,-1.524
14.35,152.173,-1.317
14.38,149.751,-1.237
14.42,147.119,-1.386
14.45,144.347,-1.535
14.48,141.574,-1.306
14.52,138.977,-1.352
14.55,136.134,-1.512
14.58,133.046,-1.707
14.61,129.607,-1.833
14.65,125.851,-1.982
14.68,121.921,-2.096
14.71,117.85,-2.096
14.74,113.954,-1.959
14.78,110.374,-1.787
14.81,106.865,-1.753
14.84,103.426,-1.799
14.87,99.776,-1.89
14.91,95.985,-2.039
14.94,91.949,-2.108
14.97,87.843,-2.142
15.0,83.772,-2.085
15.04,79.877,-1.902
15.07,76.367,-1.753
15.1,73.103,-1.638
15.13,69.98,-1.604
15.17,66.821,-1.627
15.2,63.698,-1.638
15.23,60.504,-1.65
15.26,57.24,-1.695
15.3,53.906,-1.776
15.33,50.327,-1.844
15.36,46.712,-1.902
15.39,42.921,-2.028
15.43,38.815,-2.154
15.46,34.534,-2.257
15.49,30.147,-2.245
15.52,25.97,-2.096
15.56,22.25,-1.81
15.59,19.022,-1.524
15.62,16.284,-1.306
15.65,13.757,-1.237
15.69,11.301,-1.34
15.72,8.458,-1.489
15.75,5.37,-1.695
15.78,1.72,-1.982
15.82,-2.246,-2.199
15.85,-6.528,-2.234
15.88,-10.915,-2.268
15.91,-15.266,-2.268
15.95,-19.548,-2.188
15.98,-23.619,-2.016
16.01,-27.304,-1.787
16.04,-30.708,-1.695
16.08,-33.972,-1.673
16.11,-37.201,-1.661
16.14,-40.43,-1.65
16.17,-43.694,-1.684
16.21,-47.098,-1.776
16.24,-50.537,-1.844
16.27,-54.117,-1.844
