Trigger_Date,2023/06/23
Trigger_Time,T 08:29:51.065 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.511
Time (ms),Voltage (V),Current (A)
16.26,-33.621,-0.779
16.29,-37.201,-0.79
16.32,-40.816,-0.779
16.35,-44.36,-0.779
16.39,-47.8,-0.745
16.42,-51.169,-0.71
16.45,-54.292,-0.653
16.48,-57.17,-0.596
16.52,-60.258,-0.745
16.55,-64.084,-0.916
16.58,-68.19,-0.916
16.61,-72.331,-0.905
16.65,-76.437,-0.894
16.68,-80.157,-0.768
16.71,-83.492,-0.676
16.74,-86.826,-0.779
16.78,-90.616,-0.871
16.81,-94.617,-0.894
16.84,-98.653,-0.894
16.87,-102.478,-0.813
16.91,-105.847,-0.664
16.94,-108.69,-0.584
16.97,-111.357,-0.596
17.0,-114.481,-0.733
17.04,-118.095,-0.871
17.07,-122.166,-0.928
17.1,-126.378,-0.928
17.13,-130.309,-0.825
17.17,-133.537,-0.619
17.2,-136.064,-0.481
17.23,-138.38,-0.504
17.26,-141.083,-0.676
17.3,-144.733,-0.905
17.33,-149.611,-1.203
17.36,-154.665,-1.088
17.39,-158.35,-0.63
17.43,-160.034,-0.115
17.46,-160.631,-0.08
17.49,-162.245,-0.584
17.52,-165.579,-0.905
17.56,-169.685,-0.928
17.59,-173.967,-0.951
17.62,-178.249,-0.939
17.65,-181.618,-0.607
17.69,-183.723,-0.298
17.72,-184.882,-0.206
17.75,-186.11,-0.309
17.78,-188.11,-0.527
17.82,-191.374,-0.894
17.85,-195.761,-1.042
17.88,-200.113,-0.905
17.91,-203.552,-0.619
17.95,-205.623,-0.367
17.98,-206.956,-0.195
18.01,-207.869,-0.16
18.04,-208.992,-0.286
18.08,-211.028,-0.596
18.11,-214.081,-0.756
18.14,-217.239,-0.653
18.17,-219.696,-0.435
18.21,-221.24,-0.252
18.24,-222.083,-0.126
18.27,-222.82,-0.149
18.3,-224.258,-0.401
18.34,-226.75,-0.687
18.37,-230.084,-0.813
18.4,-233.594,-0.756
18.43,-236.577,-0.573
18.47,-238.507,-0.286
18.5,-239.384,-0.115
18.53,-240.192,-0.172
18.56,-241.42,-0.367
18.6,-243.35,-0.447
18.63,-245.491,-0.515
18.66,-248.018,-0.573
18.69,-250.334,-0.47
18.73,-252.159,-0.309
18.76,-253.352,-0.218
18.79,-254.581,-0.298
18.82,-256.23,-0.424
18.86,-258.195,-0.47
18.89,-260.266,-0.435
18.92,-262.407,-0.504
18.95,-264.372,-0.389
18.99,-265.776,-0.229
19.02,-266.689,-0.137
19.05,-267.496,-0.195
19.08,-268.794,-0.344
19.12,-270.654,-0.481
19.15,-272.9,-0.515
19.18,-275.217,-0.481
19.21,-276.866,-0.298
19.25,-277.568,-0.034
19.28,-277.779,-0.034
19.31,-278.41,-0.218
19.34,-279.709,-0.332
19.38,-281.499,-0.458
19.41,-283.85,-0.573
19.44,-286.307,-0.527
19.47,-288.132,-0.309
19.51,-289.29,-0.149
19.54,-289.851,-0.115
19.57,-290.483,-0.126
19.6,-291.15,-0.16
19.64,-292.238,-0.309
19.67,-293.712,-0.344
19.7,-295.116,-0.309
19.73,-296.309,-0.195
19.77,-296.87,-0.069
19.8,-297.046,0.011
19.83,-296.906,0.069
19.86,-296.625,0.092
19.9,-297.046,-0.229
19.93,-298.169,-0.309
19.96,-299.117,-0.183
19.99,-299.818,-0.229
20.03,-300.696,-0.378
20.06,-301.292,-0.16
20.09,-301.152,-0.023
20.12,-301.187,-0.126
20.16,-301.363,-0.034
20.19,-301.398,-0.023
20.22,-301.608,-0.069
20.25,-301.819,-0.08
20.29,-301.608,0.08
20.32,-300.696,0.309
20.35,-299.187,0.401
20.38,-297.713,0.275
20.42,-297.256,-0.023
20.45,-297.783,-0.206
20.48,-298.485,-0.126
20.51,-298.485,0.103
20.55,-297.327,0.435
20.58,-294.8,0.664
20.61,-292.062,0.619
20.64,-290.062,0.298
20.68,-289.711,-0.115
20.71,-290.659,-0.321
20.74,-291.676,-0.149
20.77,-291.36,0.241
20.81,-289.114,0.733
20.84,-285.359,0.951
20.87,-281.464,0.836
20.9,-278.796,0.412
20.94,-277.989,-0.034
20.97,-278.551,-0.206
21.0,-279.147,-0.092
21.03,-278.937,0.172
21.07,-277.007,0.63
21.1,-273.532,0.939
21.13,-269.847,0.756
21.16,-267.32,0.389
21.2,-266.267,0.115
21.23,-266.057,0.0
21.26,-265.952,0.034
21.29,-265.25,0.275
21.33,-263.039,0.664
21.36,-259.319,1.008
21.39,-256.055,0.55
21.42,-254.616,0.092
21.46,-253.984,0.149
21.49,-252.931,0.321
21.52,-251.317,0.412
21.55,-249.316,0.47
21.59,-247.0,0.584
21.62,-244.298,0.619
21.65,-241.455,0.664
21.68,-239.384,0.332
21.72,-238.647,0.034
21.75,-238.332,0.08
21.78,-237.56,0.241
21.81,-236.296,0.321
21.85,-234.05,0.63
21.88,-230.681,0.894
21.91,-227.136,0.733
21.94,-224.609,0.424
21.98,-222.89,0.344
22.01,-221.486,0.298
22.04,-220.293,0.229
22.07,-218.994,0.321
22.11,-216.748,0.642
22.14,-213.449,0.859
22.17,-209.869,0.779
22.2,-206.641,0.664
22.24,-204.149,0.481
22.27,-202.464,0.286
22.3,-201.341,0.218
22.33,-199.937,0.355
22.37,-197.762,0.607
22.4,-194.533,0.825
22.43,-190.883,0.848
22.47,-187.303,0.756
22.5,-184.39,0.561
22.53,-182.39,0.344
22.56,-180.775,0.367
22.6,-178.529,0.607
22.63,-175.336,0.825
22.66,-171.545,0.894
22.69,-167.58,0.882
22.73,-163.789,0.813
22.76,-160.841,0.573
22.79,-158.806,0.344
22.82,-156.876,0.458
22.86,-154.279,0.687
22.89,-151.12,0.745
22.92,-147.54,0.825
22.95,-144.276,0.699
22.99,-141.96,0.332
23.02,-140.802,0.195
23.05,-139.363,0.378
23.08,-136.099,1.031
23.12,-130.975,1.283
23.15,-125.641,1.123
23.18,-121.008,0.951
23.21,-116.902,0.894
23.25,-113.112,0.802
23.28,-110.129,0.584
23.31,-107.532,0.538
23.34,-104.689,0.733
23.38,-101.039,0.882
23.41,-96.898,0.974
23.44,-92.406,1.031
23.47,-87.914,0.974
23.51,-83.842,0.836
23.54,-80.228,0.756
23.57,-76.683,0.813
23.6,-74.191,0.401
23.64,-74.437,-0.447
23.67,-75.946,-0.321
23.7,-75.314,0.515
23.73,-71.735,1.1
23.77,-65.909,1.489
23.8,-58.82,1.684
23.83,-51.906,1.455
23.86,-46.255,1.111
23.9,-41.342,1.031
23.93,-36.569,1.088
23.96,-31.691,1.111
23.99,-26.743,1.088
24.03,-22.145,0.997
24.06,-18.039,0.836
24.09,-14.705,0.653
24.12,-11.792,0.63
24.16,-8.458,0.836
24.19,-4.422,0.962
24.22,-0.702,0.756
24.25,2.036,0.493
24.29,4.071,0.401
24.32,5.896,0.412
24.35,7.932,0.481
24.38,10.599,0.687
24.42,14.108,0.859
24.45,18.004,0.894
24.48,21.935,0.905
24.51,25.935,0.882
24.55,29.831,0.859
24.58,33.832,0.916
24.61,37.833,0.916
24.64,41.869,0.871
24.68,46.291,1.088
24.71,51.66,1.283
24.74,56.538,0.951
24.77,59.872,0.55
24.81,62.434,0.573
24.84,65.417,0.722
24.87,68.471,0.687
24.9,71.454,0.664
24.94,74.788,0.768
24.97,78.157,0.745
25.0,81.07,0.596
25.03,83.667,0.573
25.07,86.931,0.859
25.1,91.072,1.008
25.13,95.248,0.905
25.16,99.144,0.836
25.2,103.004,0.882
25.23,106.514,0.71
25.26,109.286,0.493
25.29,111.848,0.63
25.33,115.428,0.962
25.36,119.991,1.077
25.39,124.483,0.939
25.42,128.378,0.802
25.46,131.958,0.779
25.49,134.976,0.63
25.52,137.187,0.367
25.55,139.293,0.538
25.59,142.662,0.939
25.62,147.049,1.042
25.65,151.436,0.951
25.68,155.402,0.836
25.72,158.104,0.458
25.75,158.876,-0.103
25.78,158.525,-0.103
25.81,159.508,0.481
25.85,162.982,1.077
25.88,168.141,1.26
25.91,173.616,1.18
25.94,178.284,0.939
25.98,181.723,0.63
26.01,183.653,0.275
26.04,184.531,0.103
26.07,185.619,0.355
26.11,188.321,0.825
26.14,192.497,1.077
26.17,197.235,1.042
26.2,201.341,0.836
26.24,204.5,0.573
26.27,206.255,0.252
26.3,207.202,0.16
26.33,205.412,-0.768
26.37,196.779,-2.887
26.4,184.32,-2.875
26.43,177.722,-0.367
26.46,180.846,1.718
26.5,190.041,2.474
26.53,200.253,2.234
26.56,209.097,1.73
26.59,216.292,1.489
26.63,221.872,1.042
26.66,226.224,0.859
26.69,230.33,0.951
26.72,234.12,0.802
26.76,237.173,0.584
26.79,239.139,0.344
26.82,240.016,0.057
26.85,240.437,0.115
26.89,241.666,0.401
26.92,243.982,0.664
26.95,247.07,0.71
26.98,250.089,0.642
27.02,252.861,0.619
27.05,254.861,0.321
27.08,255.423,-0.069
27.11,255.212,-0.046
27.15,255.002,-0.069
27.18,255.177,0.126
27.21,256.792,0.607
27.24,260.126,0.905
27.28,263.67,0.722
27.31,266.162,0.412
27.34,267.531,0.195
27.37,268.338,0.16
27.41,269.531,0.367
27.44,271.567,0.55
27.47,273.988,0.573
27.5,276.34,0.493
27.54,277.884,0.229
27.57,278.445,0.023
27.6,278.656,0.069
27.63,279.288,0.183
27.67,280.305,0.321
27.7,281.85,0.389
27.73,283.675,0.412
27.76,285.5,0.424
27.8,287.184,0.321
27.83,288.202,0.149
27.86,288.763,0.115
27.89,289.43,0.172
27.93,290.378,0.229
27.96,291.606,0.332
27.99,293.185,0.412
28.02,294.975,0.412
28.06,296.484,0.309
28.09,297.502,0.149
28.12,297.958,0.092
28.15,298.134,0.0
28.19,297.678,-0.16
28.22,297.186,-0.08
28.25,297.537,0.229
28.28,298.45,0.206
28.32,298.906,0.011
28.35,298.941,0.034
28.38,299.046,0.057
28.41,299.011,-0.08
28.45,298.45,-0.149
28.48,298.45,0.149
28.51,299.327,0.298
28.54,300.134,0.092
28.58,300.485,0.069
28.61,300.801,0.103
28.64,300.871,-0.046
28.67,300.169,-0.241
28.71,298.976,-0.321
28.74,298.029,-0.08
28.77,298.274,0.172
28.8,298.941,0.16
28.84,299.152,-0.034
28.87,298.309,-0.309
28.9,296.239,-0.584
28.93,293.501,-0.653
28.97,291.08,-0.435
29.0,289.992,-0.08
29.03,290.167,0.195
29.06,290.764,0.126
29.1,290.659,-0.126
29.13,289.255,-0.481
29.16,286.307,-0.768
29.19,282.832,-0.79
29.23,279.884,-0.504
29.26,278.691,-0.046
29.29,278.972,0.206
29.32,279.639,0.126
29.36,279.639,-0.092
29.39,278.445,-0.389
29.42,275.813,-0.722
29.45,272.479,-0.79
29.49,269.461,-0.55
29.52,267.636,-0.252
29.55,266.689,-0.137
29.58,266.127,-0.08
29.62,265.671,-0.103
29.65,264.758,-0.286
29.68,262.828,-0.561
29.71,260.126,-0.653
29.75,257.599,-0.481
29.78,255.739,-0.355
29.81,253.914,-0.424
29.85,252.194,-0.344
29.88,250.861,-0.229
29.91,249.422,-0.355
29.94,247.141,-0.619
29.98,244.368,-0.607
30.01,242.613,-0.195
30.04,241.771,-0.115
30.07,240.648,-0.332
30.11,238.823,-0.447
30.14,236.823,-0.424
30.17,234.331,-0.653
30.2,230.611,-0.928
30.24,226.891,-0.779
30.27,224.258,-0.401
30.3,222.784,-0.218
30.33,221.837,-0.206
30.37,220.749,-0.218
30.4,219.415,-0.355
30.43,217.134,-0.607
30.46,213.554,-0.962
30.5,209.729,-0.756
30.53,207.483,-0.252
30.56,206.255,-0.229
30.59,204.851,-0.367
30.63,203.166,-0.378
30.66,201.938,-0.172
30.69,200.253,-0.47
30.72,197.025,-0.951
30.76,192.848,-0.916
30.79,189.304,-0.653
30.82,186.707,-0.493
30.85,184.706,-0.355
30.89,183.022,-0.389
30.92,180.705,-0.596
30.95,177.406,-0.859
30.98,173.827,-0.733
31.02,169.615,-1.042
31.05,164.737,-1.146
31.08,160.806,-0.619
31.11,158.806,-0.309
31.15,157.332,-0.286
31.18,155.682,-0.401
31.21,153.191,-0.653
31.24,149.646,-0.905
31.28,145.294,-1.031
31.31,141.013,-0.905
31.34,137.643,-0.607
31.37,135.187,-0.447
31.41,133.081,-0.481
31.44,130.554,-0.584
31.47,127.641,-0.699
31.5,124.026,-0.859
31.54,120.026,-0.928
31.57,115.919,-0.871
31.6,112.445,-0.687
31.63,109.637,-0.527
31.67,107.005,-0.63
31.7,103.601,-0.836
31.73,99.495,-0.997
31.76,94.582,-1.157
31.8,89.423,-1.146
31.83,84.685,-0.985
31.86,80.754,-0.722
31.89,77.982,-0.504
31.93,75.63,-0.504
31.96,72.963,-0.63
31.99,69.699,-0.813
32.02,65.768,-0.928
32.06,61.592,-0.916
32.09,57.661,-0.825
32.12,54.292,-0.664
32.15,51.59,-0.55
32.19,48.993,-0.573
32.22,46.045,-0.722
32.25,42.535,-0.836
32.28,38.745,-0.859
32.32,34.85,-0.848
32.35,31.129,-0.825
32.38,27.374,-0.813
32.41,23.724,-0.79
32.45,20.11,-0.768
32.48,16.425,-0.848
32.51,12.389,-0.939
32.54,7.967,-1.008
32.58,3.404,-1.008
32.61,-0.983,-0.928
32.64,-4.878,-0.779
32.67,-8.177,-0.676
32.71,-11.23,-0.664
32.74,-14.178,-0.642
32.77,-17.372,-0.722
32.8,-20.917,-0.836
32.84,-24.742,-0.871
32.87,-28.708,-0.882
32.9,-32.603,-0.813
32.93,-35.938,-0.699
32.97,-38.605,-0.47
33.0,-40.921,-0.504
33.03,-43.939,-0.779
33.06,-47.87,-0.951
33.1,-52.187,-0.962
33.13,-56.503,-0.916
33.16,-60.504,-0.859
33.19,-64.259,-0.79
33.23,-67.769,-0.756
33.26,-71.208,-0.745
33.29,-74.612,-0.745
33.32,-78.087,-0.756
33.36,-81.526,-0.768
33.39,-85.141,-0.836
33.42,-89.072,-0.905
33.45,-93.143,-0.894
33.49,-97.003,-0.813
33.52,-100.443,-0.745
33.55,-103.741,-0.699
33.58,-106.9,-0.676
33.62,-109.953,-0.664
33.65,-113.112,-0.699
33.68,-116.411,-0.779
33.71,-120.166,-0.836
33.75,-123.991,-0.859
33.78,-127.747,-0.825
33.81,-131.046,-0.664
33.84,-133.713,-0.504
33.88,-136.555,-0.676
33.91,-139.784,-0.745
33.94,-143.364,-0.813
33.97,-147.295,-0.928
34.01,-151.26,-0.836
34.04,-155.016,-0.813
34.07,-157.964,-0.55
34.1,-159.543,-0.126
34.14,-161.157,-0.493
34.17,-164.035,-0.756
34.2,-167.369,-0.733
34.23,-170.703,-0.722
34.27,-174.318,-0.848
34.3,-177.933,-0.779
34.33,-180.951,-0.561
34.36,-183.267,-0.447
34.4,-185.373,-0.458
34.43,-187.619,-0.515
34.46,-190.567,-0.745
34.49,-194.498,-0.962
34.53,-198.674,-0.905
34.56,-202.113,-0.653
34.59,-204.535,-0.412
34.62,-206.079,-0.252
34.66,-207.167,-0.195
34.69,-208.325,-0.252
34.72,-209.94,-0.458
34.75,-212.572,-0.687
34.79,-215.695,-0.676
34.82,-218.327,-0.504
34.85,-220.293,-0.344
34.88,-221.556,-0.206
34.92,-222.433,-0.172
34.95,-223.662,-0.321
34.98,-225.697,-0.573
35.01,-228.61,-0.71
35.05,-231.909,-0.745
35.08,-235.103,-0.676
35.11,-237.77,-0.493
35.14,-239.56,-0.309
35.18,-240.648,-0.172
35.21,-241.701,-0.263
35.24,-243.21,-0.378
35.27,-244.719,-0.263
35.31,-246.684,-0.561
35.34,-249.492,-0.71
35.37,-251.878,-0.389
35.4,-252.475,0.103
35.44,-252.615,-0.069
35.47,-254.405,-0.687
35.5,-257.213,-0.607
35.53,-259.634,-0.435
35.57,-261.67,-0.458
35.6,-263.67,-0.412
35.63,-265.215,-0.286
35.66,-266.408,-0.206
35.7,-267.39,-0.218
35.73,-268.513,-0.252
35.76,-269.952,-0.355
35.79,-271.777,-0.435
35.83,-273.743,-0.424
35.86,-275.568,-0.367
35.89,-276.796,-0.195
35.92,-277.357,-0.034
35.96,-277.779,-0.115
35.99,-278.656,-0.252
36.02,-280.095,-0.378
36.05,-282.166,-0.504
36.09,-284.587,-0.584
36.12,-286.868,-0.458
36.15,-288.448,-0.229
36.18,-289.29,-0.137
36.22,-289.992,-0.126
36.25,-290.553,-0.126
36.28,-291.36,-0.218
36.31,-292.694,-0.344
36.35,-294.133,-0.332
36.38,-295.537,-0.252
36.41,-296.449,-0.137
36.44,-296.941,-0.08
36.48,-297.256,-0.057
36.51,-297.292,0.046
36.54,-297.256,0.011
36.57,-297.818,-0.218
36.61,-298.66,-0.206
36.64,-299.117,-0.126
36.67,-299.397,-0.137
36.7,-300.169,-0.321
36.74,-300.415,-0.023
36.77,-299.397,0.321
36.8,-298.73,0.034
36.83,-299.678,-0.447
36.87,-300.871,-0.183
36.9,-300.977,0.023
36.93,-300.871,-0.069
36.96,-300.696,0.103
37.0,-299.608,0.355
37.03,-298.064,0.367
37.06,-297.151,0.08
37.09,-297.572,-0.218
37.13,-298.625,-0.241
37.16,-299.081,-0.023
37.19,-298.415,0.298
37.22,-296.344,0.63
37.26,-293.431,0.71
37.29,-290.834,0.481
37.32,-289.746,0.069
37.36,-290.273,-0.309
37.39,-291.571,-0.298
37.42,-291.992,0.069
37.45,-290.623,0.538
37.49,-287.36,0.916
37.52,-283.289,0.939
37.55,-279.884,0.619
37.58,-278.375,0.103
37.62,-278.656,-0.218
37.65,-279.463,-0.183
37.68,-279.639,0.08
37.71,-278.445,0.447
37.75,-275.533,0.848
37.78,-271.883,0.859
37.81,-269.005,0.481
37.84,-267.636,0.126
37.88,-267.32,0.011
37.91,-267.215,0.034
37.94,-266.689,0.172
37.97,-265.109,0.504
38.01,-262.126,0.825
38.04,-258.617,0.779
38.07,-255.879,0.47
38.1,-254.51,0.172
38.14,-254.019,0.034
38.17,-253.493,0.183
38.2,-252.229,0.378
38.23,-250.018,0.596
38.27,-246.965,0.768
38.3,-243.771,0.687
38.33,-241.385,0.389
38.36,-240.297,0.149
38.4,-239.174,0.321
38.43,-237.84,0.298
38.46,-236.893,0.126
38.49,-235.524,0.424
38.53,-232.576,0.894
38.56,-228.786,0.882
38.59,-225.557,0.596
38.62,-223.135,0.47
38.66,-221.346,0.344
38.69,-220.082,0.206
38.72,-219.029,0.252
38.75,-217.239,0.504
38.79,-214.326,0.802
38.82,-210.712,0.836
38.85,-207.413,0.664
38.88,-204.921,0.458
38.92,-203.412,0.241
38.95,-202.394,0.172
38.98,-201.236,0.321
39.01,-199.236,0.607
39.05,-195.937,0.859
39.08,-192.076,0.894
39.11,-188.391,0.779
39.14,-185.373,0.584
39.18,-183.443,0.309
39.21,-182.144,0.241
39.24,-180.495,0.47
39.27,-177.652,0.756
39.31,-173.932,0.928
39.34,-169.756,0.939
39.37,-165.79,0.859
39.4,-162.386,0.687
39.44,-160.42,0.229
39.47,-159.087,0.298
39.5,-156.174,0.974
39.53,-152.243,0.871
39.57,-148.453,0.802
39.6,-145.329,0.642
39.63,-142.732,0.493
39.66,-140.381,0.561
39.7,-138.065,0.493
39.73,-135.503,0.619
39.76,-132.449,0.756
39.79,-128.87,0.848
39.83,-125.009,0.894
39.86,-120.903,0.916
39.89,-116.937,0.848
39.92,-113.498,0.71
39.96,-110.585,0.584
39.99,-107.672,0.699
40.02,-104.022,0.882
40.05,-99.846,0.997
40.09,-95.178,1.077
40.12,-90.265,1.123
40.15,-85.667,0.974
40.18,-81.877,0.71
40.22,-78.929,0.596
40.25,-76.508,0.504
40.28,-74.261,0.481
40.31,-71.629,0.664
40.35,-67.979,0.962
40.38,-63.487,1.065
40.41,-58.82,1.008
40.44,-54.608,0.916
40.48,-50.713,0.825
40.51,-47.028,0.836
40.54,-43.167,0.871
40.57,-39.342,0.848
40.61,-35.622,0.825
40.64,-32.077,0.756
40.67,-28.638,0.733
40.7,-25.233,0.802
40.74,-21.478,0.882
40.77,-17.618,0.848
40.8,-14.214,0.71
40.83,-11.16,0.664
40.87,-7.861,0.779
40.9,-4.071,0.905
40.93,-0.07,0.905
40.96,3.79,0.836
41.0,7.475,0.825
41.03,10.915,0.722
41.06,13.687,0.561
41.09,16.495,0.653
41.13,19.934,0.882
41.16,23.97,0.928
41.19,27.971,0.882
41.22,32.007,0.905
41.26,36.183,0.974
41.29,40.324,0.894
41.32,43.904,0.722
41.35,46.957,0.63
41.39,49.835,0.653
41.42,52.924,0.71
41.45,56.117,0.71
41.48,59.346,0.733
41.52,62.75,0.779
41.55,66.295,0.802
41.58,69.629,0.687
41.61,72.717,0.71
41.65,76.192,0.825
41.68,79.771,0.802
41.71,83.141,0.733
41.74,86.826,0.882
41.78,90.967,0.985
41.81,95.143,0.894
41.84,98.898,0.802
41.87,102.478,0.779
41.91,105.882,0.768
41.94,109.427,0.779
41.97,112.796,0.733
42.0,116.235,0.813
42.04,120.026,0.882
42.07,123.851,0.825
42.1,127.325,0.756
42.13,130.624,0.733
42.17,133.818,0.699
42.2,137.012,0.71
42.23,140.205,0.71
42.26,143.399,0.71
42.3,146.242,0.596
42.33,148.769,0.538
42.36,151.576,0.722
42.39,154.524,0.63
42.43,157.437,0.676
42.46,160.526,0.699
42.49,164.0,0.836
42.52,167.615,0.813
42.56,171.159,0.756
42.59,174.493,0.733
42.62,177.371,0.561
42.65,179.688,0.458
42.69,181.898,0.515
42.72,184.25,0.538
42.75,186.707,0.561
42.78,189.549,0.687
42.82,192.918,0.836
42.85,196.533,0.813
42.88,199.516,0.573
42.91,200.815,0.08
42.95,199.937,-0.458
42.98,197.937,-0.458
43.01,197.621,0.218
43.04,200.359,0.962
43.08,205.447,1.329
43.11,211.273,1.352
43.14,216.783,1.134
43.17,220.819,0.745
43.21,223.1,0.286
43.24,224.223,0.195
43.27,225.732,0.447
43.3,228.47,0.756
43.34,232.014,0.859
43.37,235.629,0.779
43.4,238.788,0.653
43.43,240.823,0.332
43.47,241.104,-0.16
43.5,240.262,-0.263
43.53,239.735,0.034
43.56,240.894,0.47
43.6,243.701,0.802
43.63,246.719,0.607
43.66,249.176,0.47
43.69,251.176,0.447
43.73,252.896,0.332
43.76,253.598,0.034
43.79,253.914,0.08
43.82,255.423,0.561
43.86,258.055,0.664
43.89,260.547,0.481
43.92,262.582,0.447
43.95,264.478,0.424
43.99,265.706,0.172
44.02,266.373,0.115
44.05,267.355,0.332
44.08,269.11,0.47
44.12,271.251,0.493
44.15,273.427,0.493
44.18,275.673,0.504
44.21,277.357,0.321
44.25,278.094,0.034
44.28,278.445,0.103
44.31,279.288,0.275
44.34,280.586,0.321
44.38,282.13,0.378
44.41,284.061,0.493
44.44,286.201,0.481
44.47,287.956,0.321
44.51,289.079,0.172
44.54,289.851,0.183
44.57,290.764,0.206
44.6,291.747,0.229
44.64,292.94,0.309
44.67,294.414,0.355
44.7,295.782,0.298
44.73,296.8,0.183
44.77,297.397,0.103
44.8,297.678,0.046
44.83,297.643,-0.057
44.87,297.572,0.023
44.9,298.064,0.229
44.93,299.117,0.275
44.96,299.959,0.115
45.0,300.45,0.103
45.03,300.941,0.149
45.06,301.714,0.206
45.09,302.38,0.103
45.13,302.521,-0.023
45.16,302.415,-0.023
45.19,303.152,0.332
45.22,303.714,0.046
45.26,303.188,-0.149
45.29,301.959,-0.332
45.32,300.661,-0.263
45.35,299.713,-0.126
45.39,298.73,-0.263
45.42,298.309,0.046
45.45,298.906,0.275
45.48,299.432,0.023
45.52,298.52,-0.367
45.55,296.414,-0.55
45.58,293.922,-0.584
45.61,291.466,-0.515
45.65,289.746,-0.252
45.68,289.641,0.183
45.71,290.448,0.252
45.74,290.764,-0.069
45.78,289.5,-0.435
45.81,287.044,-0.653
45.84,283.92,-0.699
45.87,281.007,-0.607
45.91,279.077,-0.298
45.94,278.691,0.103
45.97,279.112,0.16
46.0,279.288,-0.057
46.04,278.305,-0.332
46.07,276.164,-0.596
46.1,273.181,-0.722
46.13,270.198,-0.607
46.17,268.057,-0.332
46.2,266.899,-0.149
46.23,266.302,-0.103
46.26,265.565,-0.183
46.3,264.197,-0.389
46.33,261.88,-0.619
46.36,258.968,-0.664
46.39,256.3,-0.55
46.43,254.23,-0.344
46.46,252.65,-0.355
46.49,251.141,-0.286
46.52,250.159,-0.137
46.56,248.895,-0.367
46.59,246.684,-0.607
46.62,244.122,-0.55
46.65,241.876,-0.447
46.69,239.806,-0.447
46.72,238.016,-0.332
46.75,236.928,-0.149
46.78,235.489,-0.424
46.82,233.488,-0.458
46.85,231.313,-0.47
46.88,228.996,-0.55
46.91,227.171,-0.309
46.95,225.943,-0.206
46.98,224.644,-0.332
47.01,223.03,-0.389
47.04,221.275,-0.367
47.08,219.064,-0.584
47.11,215.8,-0.848
47.14,212.045,-0.836
47.17,208.711,-0.642
47.21,206.29,-0.424
47.24,204.781,-0.229
47.27,203.798,-0.183
47.3,202.429,-0.355
47.34,200.183,-0.607
47.37,196.954,-0.825
47.4,193.059,-0.871
47.43,189.339,-0.779
47.47,186.215,-0.619
47.5,184.004,-0.344
47.53,182.565,-0.252
47.56,180.951,-0.424
47.6,178.284,-0.722
47.63,174.704,-0.848
47.66,170.879,-0.859
47.69,167.053,-0.836
47.73,163.754,-0.653
47.76,161.578,-0.332
47.79,160.034,-0.298
47.82,157.964,-0.561
47.86,154.454,-0.962
47.89,150.243,-0.939
47.92,145.926,-0.928
47.95,141.679,-0.997
47.99,138.38,-0.504
48.02,136.836,-0.149
48.05,135.783,-0.218
48.08,133.994,-0.515
48.12,130.975,-0.779
48.15,127.01,-0.939
48.18,122.658,-0.985
48.21,118.236,-0.951
48.25,114.305,-0.779
48.28,111.252,-0.573
48.31,108.69,-0.515
48.34,105.707,-0.745
48.38,101.846,-0.962
48.41,97.284,-1.054
48.44,92.336,-1.111
48.47,87.282,-1.088
48.51,82.755,-0.939
48.54,79.175,-0.664
48.57,76.367,-0.527
48.6,73.77,-0.596
48.64,70.717,-0.71
48.67,67.348,-0.79
48.7,63.557,-0.836
48.73,59.872,-0.813
48.77,56.293,-0.768
48.8,53.099,-0.642
48.83,50.221,-0.596
48.86,47.203,-0.687
48.9,43.553,-0.905
48.93,39.272,-0.985
48.96,34.779,-1.02
48.99,30.182,-0.985
49.03,26.041,-0.882
49.06,22.391,-0.722
49.09,19.337,-0.607
49.12,16.74,-0.527
49.16,14.073,-0.607
49.19,10.809,-0.79
49.22,6.844,-0.951
49.25,2.386,-0.997
49.29,-1.895,-0.905
49.32,-5.65,-0.722
49.35,-8.704,-0.63
49.38,-11.757,-0.676
49.42,-14.951,-0.722
49.45,-18.495,-0.825
49.48,-22.426,-0.894
49.51,-26.532,-0.939
49.55,-30.884,-0.951
49.58,-35.025,-0.882
49.61,-38.394,-0.619
49.64,-40.64,-0.355
49.68,-42.746,-0.527
49.71,-45.834,-0.79
49.74,-49.695,-0.916
49.77,-53.836,-0.939
49.81,-58.153,-0.951
49.84,-62.259,-0.871
49.87,-65.944,-0.756
49.9,-69.348,-0.733
49.94,-72.858,-0.768
49.97,-76.367,-0.79
50.0,-79.947,-0.779
50.03,-83.421,-0.733
50.07,-86.931,-0.79
50.1,-90.756,-0.859
50.13,-94.617,-0.848
50.16,-98.407,-0.813
50.2,-102.057,-0.79
50.23,-105.391,-0.687
50.26,-108.304,-0.573
50.29,-110.971,-0.584
50.33,-114.095,-0.756
50.36,-117.815,-0.882
50.39,-121.78,-0.894
50.42,-125.781,-0.882
50.46,-129.642,-0.813
50.49,-132.8,-0.619
50.52,-135.397,-0.515
50.55,-137.924,-0.561
50.59,-140.872,-0.71
50.62,-144.557,-0.882
50.65,-149.155,-1.168
50.68,-153.998,-1.031
50.72,-157.437,-0.527
50.75,-158.665,-0.034
50.78,-159.613,-0.241
50.81,-162.21,-0.871
50.85,-166.246,-0.951
