Trigger_Date,2023/06/28
Trigger_Time,T 10:07:11.227 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.544
Time (ms),Voltage (V),Current (A)
1.01,108.936,17.011
1.04,111.813,17.516
1.07,114.867,18.054
1.11,117.85,18.535
1.14,120.833,19.051
1.17,123.851,19.532
1.2,126.939,20.07
1.24,130.168,20.563
1.27,133.502,21.055
1.3,136.801,21.514
1.33,139.96,21.949
1.37,142.978,22.224
1.4,145.996,22.51
1.43,148.663,22.831
1.46,151.12,22.991
1.5,153.436,23.22
1.53,155.542,23.667
1.56,157.928,24.274
1.59,160.385,24.687
1.63,162.877,25.259
1.66,165.685,25.832
1.69,168.633,26.245
1.72,171.51,26.657
1.76,174.599,27.115
1.79,177.757,27.551
1.82,180.846,28.055
1.85,183.934,28.501
1.89,187.163,28.857
1.92,190.076,29.074
1.95,192.603,29.177
1.99,194.849,29.269
2.02,196.744,29.464
2.05,198.393,29.658
2.08,200.113,29.888
2.12,201.692,30.185
2.15,203.061,30.518
2.18,204.57,30.804
2.21,206.079,31.125
2.25,207.658,31.434
2.28,209.518,31.801
2.31,211.484,32.179
2.34,213.379,32.454
2.38,215.555,32.809
2.41,217.766,33.175
2.44,219.801,33.336
2.47,221.872,33.496
2.51,223.872,33.702
2.54,225.662,33.908
2.57,227.557,34.206
2.6,229.417,34.493
2.64,231.067,34.848
2.67,233.032,35.249
2.7,234.962,35.409
2.73,236.752,35.581
2.77,238.402,35.776
2.8,239.981,35.913
2.83,241.49,36.131
2.86,243.069,36.463
2.9,244.789,36.738
2.93,246.368,37.105
2.96,248.158,37.368
2.99,249.843,37.46
3.03,251.352,37.666
3.06,253.107,37.929
3.09,254.756,38.067
3.12,256.23,38.353
3.16,257.88,38.708
3.19,259.494,38.903
3.22,260.933,38.983
3.25,262.337,39.029
3.29,263.46,39.052
3.32,264.548,39.155
3.35,265.495,39.293
3.38,266.513,39.338
3.42,267.39,39.613
3.45,268.513,40.026
3.48,269.672,40.232
3.51,270.83,40.484
3.55,272.093,40.644
3.58,273.392,40.667
3.61,274.62,40.839
3.64,275.919,41.091
3.68,277.182,41.24
3.71,278.34,41.32
3.74,279.358,41.309
3.78,280.235,41.286
3.81,280.797,41.206
3.84,281.148,41.171
