Trigger_Date,2023/09/08
Trigger_Time,T 08:38:17.731 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.546
Time (ms),Voltage (V),Current (A)
-5.7,-228.329,-33.393
-5.66,-230.33,-33.84
-5.63,-232.19,-34.103
-5.6,-233.839,-34.642
-5.57,-235.419,-34.951
-5.53,-236.752,-35.329
-5.5,-238.963,-35.787
-5.47,-241.209,-35.982
-5.44,-242.332,-36.348
-5.4,-243.842,-37.024
-5.37,-246.228,-37.528
-5.34,-247.913,-37.757
-5.3,-248.72,-38.296
-5.27,-250.334,-38.869
-5.24,-252.58,-39.178
-5.21,-254.581,-39.373
-5.17,-255.984,-39.705
-5.14,-257.002,-40.209
-5.11,-258.441,-40.656
-5.08,-259.81,-40.931
-5.04,-260.828,-41.229
-5.01,-262.337,-41.515
-4.98,-263.776,-41.675
-4.95,-264.442,-41.893
-4.91,-265.144,-42.386
-4.88,-267.004,-42.626
-4.85,-268.513,-42.786
-4.82,-269.391,-43.371
-4.78,-270.584,-44.001
-4.75,-271.672,-44.344
-4.72,-272.585,-44.677
-4.69,-273.672,-45.089
-4.65,-274.796,-45.433
-4.62,-275.673,-45.925
-4.59,-277.042,-46.269
-4.56,-277.779,-46.498
-4.52,-278.305,-46.865
-4.49,-279.112,-47.094
-4.46,-279.639,-47.14
-4.43,-279.955,-47.392
-4.39,-280.832,-47.678
-4.36,-281.358,-47.815
-4.33,-281.639,-48.056
-4.3,-282.271,-48.182
-4.26,-282.587,-48.148
-4.23,-282.411,-48.342
-4.2,-282.306,-48.377
-4.17,-282.587,-48.537
-4.13,-283.183,-48.549
-4.1,-283.218,-48.778
-4.07,-283.569,-49.007
-4.04,-283.324,-48.824
-4.0,-282.657,-48.732
-3.97,-282.376,-48.56
-3.94,-282.201,-48.102
-3.91,-281.639,-47.815
-3.87,-281.464,-47.689
-3.84,-281.288,-47.403
-3.81,-280.621,-47.117
-3.78,-279.639,-46.91
-3.74,-279.253,-46.578
-3.71,-278.761,-46.166
-3.68,-278.13,-45.822
-3.65,-277.287,-45.547
-3.61,-276.585,-45.318
-3.58,-275.989,-45.032
-3.55,-275.182,-44.7
-3.51,-274.023,-44.379
-3.48,-272.935,-43.989
-3.45,-271.812,-43.451
-3.42,-270.374,-42.867
-3.38,-269.286,-42.351
-3.35,-268.549,-41.836
-3.32,-267.566,-41.229
-3.29,-266.092,-40.736
-3.25,-264.828,-40.243
-3.22,-263.249,-39.636
-3.19,-261.284,-39.041
-3.16,-259.74,-38.502
-3.12,-258.932,-37.872
-3.09,-257.809,-37.242
-3.06,-255.984,-36.749
-3.03,-253.984,-36.417
-2.99,-252.335,-35.982
-2.96,-250.861,-35.34
-2.93,-248.93,-34.745
-2.9,-247.105,-34.355
-2.86,-245.667,-33.828
-2.83,-243.561,-33.301
-2.8,-241.455,-32.774
-2.77,-240.051,-32.476
-2.73,-238.788,-31.927
-2.7,-236.296,-31.377
-2.67,-233.91,-31.079
-2.64,-232.611,-30.712
-2.6,-231.277,-30.174
-2.57,-229.102,-29.716
-2.54,-226.715,-29.487
-2.51,-224.995,-29.154
-2.47,-223.03,-28.616
-2.44,-220.538,-28.261
-2.41,-218.398,-27.997
-2.38,-216.432,-27.631
-2.34,-214.326,-27.23
-2.31,-212.151,-26.943
-2.28,-210.536,-26.68
-2.25,-208.676,-26.405
-2.21,-205.974,-26.187
-2.18,-203.622,-26.187
-2.15,-201.938,-25.798
-2.12,-199.797,-25.34
-2.08,-197.937,-25.282
-2.05,-196.568,-25.076
-2.02,-194.252,-24.801
-1.99,-191.339,-24.767
-1.95,-189.128,-24.664
-1.92,-187.198,-24.24
-1.89,-184.776,-23.896
-1.86,-182.32,-23.598
-1.82,-179.723,-23.335
-1.79,-177.336,-23.06
-1.76,-174.985,-22.728
-1.72,-172.704,-22.384
-1.69,-170.457,-22.018
-1.66,-167.755,-21.64
-1.63,-164.737,-21.307
-1.59,-161.964,-20.906
-1.56,-159.473,-20.437
