Trigger_Date,2023/09/13
Trigger_Time,T 09:36:22.808 PDT
Samples_Per_Cycle,512
Microseconds_Per_Sample,32.546
Time (ms),Voltage (V),Current (A)
-5.76,223.662,34.653
-5.73,225.768,35.077
-5.7,228.049,35.34
-5.66,230.225,35.558
-5.63,232.12,35.81
-5.6,233.769,36.028
-5.57,235.419,36.211
-5.53,237.665,36.44
-5.5,239.735,36.646
-5.47,241.455,36.979
-5.44,243.069,37.311
-5.4,244.754,37.597
-5.37,246.754,37.883
-5.34,248.825,38.136
-5.31,250.299,38.284
-5.27,251.562,38.479
-5.24,253.458,38.708
-5.21,255.528,38.766
-5.17,256.897,38.788
-5.14,257.95,39.006
-5.11,259.564,39.315
-5.08,261.459,39.35
-5.04,262.126,39.407
-5.01,262.617,39.877
-4.98,264.197,40.094
-4.95,265.987,40.014
-4.91,266.794,40.484
-4.88,267.25,41.526
-4.85,268.724,42.053
-4.82,270.093,42.03
-4.78,271.075,42.271
-4.75,272.234,42.615
-4.72,273.743,42.775
-4.69,275.041,42.867
-4.65,276.199,43.233
-4.62,277.463,43.531
-4.59,278.867,43.565
-4.56,279.639,43.508
-4.52,280.13,43.623
-4.49,281.007,43.611
-4.46,281.604,43.508
-4.43,281.99,43.68
-4.39,282.903,43.875
-4.36,283.815,43.783
-4.33,283.885,43.898
-4.3,284.271,43.875
-4.26,284.377,43.497
-4.23,284.517,43.6
-4.2,284.903,43.382
-4.17,285.149,43.531
-4.13,285.57,43.646
-4.1,285.535,43.359
-4.07,285.149,43.313
-4.04,285.5,43.21
-4.0,285.675,42.878
-3.97,284.798,42.603
-3.94,284.026,42.477
-3.91,283.604,42.466
-3.87,283.569,42.443
-3.84,283.183,42.351
-3.81,281.393,42.534
-3.78,280.305,42.729
-3.74,280.06,42.523
-3.71,279.042,42.386
-3.68,277.744,42.466
-3.65,277.182,42.443
-3.61,276.62,42.294
-3.58,275.673,42.214
-3.55,274.69,42.065
-3.52,273.708,41.687
-3.48,272.163,41.24
-3.45,270.514,40.976
-3.42,269.25,40.656
-3.38,268.163,40.369
-3.35,266.934,40.175
-3.32,265.285,40.037
-3.29,263.741,39.842
-3.25,262.091,39.567
-3.22,260.828,39.304
-3.19,259.424,39.075
-3.16,257.88,38.937
-3.12,256.371,38.8
-3.09,255.107,38.536
-3.06,253.528,38.239
-3.03,251.808,37.952
-2.99,250.194,37.551
-2.96,248.369,37.208
-2.93,246.614,36.864
-2.9,244.824,36.44
-2.86,242.824,36.005
-2.83,240.858,35.741
-2.8,239.384,35.501
-2.77,237.489,35.18
-2.73,234.787,35.008
-2.7,232.892,35.031
-2.67,231.734,34.653
-2.64,229.488,34.286
-2.6,227.277,34.183
-2.57,225.697,34.046
-2.54,224.574,33.863
-2.51,222.96,33.473
-2.47,220.433,33.118
-2.44,218.082,32.866
-2.41,216.187,32.419
-2.38,213.905,32.03
-2.34,211.624,31.961
-2.31,210.045,31.812
-2.28,208.43,31.377
-2.25,206.325,31.056
-2.21,204.149,30.77
-2.18,202.324,30.472
-2.15,200.885,29.991
-2.12,198.674,29.498
-2.08,196.674,29.464
-2.05,195.691,29.315
-2.02,194.077,28.834
-1.99,191.129,28.41
-1.95,188.496,28.089
-1.92,187.057,27.631
-1.89,185.233,27.012
-1.86,182.179,26.416
-1.82,179.161,26.313
-1.79,177.336,26.21
-1.76,175.652,25.706
-1.72,172.739,25.042
-1.69,169.58,24.652
-1.66,167.369,24.171
-1.63,164.807,23.438
-1.59,161.227,22.831
-1.56,158.56,22.716
-1.53,156.876,22.155
-1.5,154.77,21.743
-1.46,151.682,21.135
-1.43,148.453,20.929
-1.4,145.786,20.402
-1.37,142.276,19.566
